entry_index,record_start_hex,id_offset_hex,value,u32_00,u32_04,u32_08,u32_0c,u32_10,u32_14,u32_18,u32_1c,u32_20,u32_24,u32_28,u32_2c,u32_30,u32_34,u32_38,u32_3c
90,0xba38,0xba58,292,292,23400,1045220557,1121452032,1122238464,0,23485,0,292,23400,1034147594,1109393408,1118830592,1,23486,1
90,0xc610,0xc630,26,1,0,0,0,23390,1,23529,1092616192,26,0,0,0,23480,0,23833,0
90,0xdf70,0xdf90,26,1,0,0,0,23840,1,23523,1092616192,26,0,0,0,23840,2,23840,1110441984
90,0xdf90,0xdfb0,26,26,0,0,0,23840,2,23840,1110441984,26,0,0,0,23841,0,23300,0
90,0xdfd0,0xdff0,26,0,0,0,0,23842,2,23840,1110441984,26,0,0,0,23842,0,23400,0
90,0xe010,0xe030,26,1,0,0,0,23842,1,23523,1092616192,26,0,0,0,23843,0,23400,0
90,0xe050,0xe070,26,1,0,0,0,23843,1,23523,1092616192,26,0,0,0,23843,2,23848,1110441984
90,0xe070,0xe090,26,26,0,0,0,23843,2,23848,1110441984,26,0,0,0,23845,0,23843,0
90,0x2024c,0x2026c,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
90,0x2028c,0x202ac,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
90,0x214a0,0x214c0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
90,0x2ff98,0x2ffb8,26,1115422720,1120403456,61,0,0,0,23480,0,26,23485,23481,0,26,23486,23500,0
90,0x2ffa8,0x2ffc8,26,0,0,23480,0,26,23485,23481,0,26,23486,23500,0,26,23650,23501,0
90,0x2ffb8,0x2ffd8,26,26,23485,23481,0,26,23486,23500,0,26,23650,23501,0,26,23651,23502,0
90,0x2ffc8,0x2ffe8,26,26,23486,23500,0,26,23650,23501,0,26,23651,23502,0,26,23652,23505,0
90,0x2ffd8,0x2fff8,26,26,23650,23501,0,26,23651,23502,0,26,23652,23505,0,26,23653,23506,0
90,0x2ffe8,0x30008,26,26,23651,23502,0,26,23652,23505,0,26,23653,23506,0,26,23653,23507,0
90,0x2fff8,0x30018,26,26,23652,23505,0,26,23653,23506,0,26,23653,23507,0,26,23655,23510,0
90,0x30008,0x30028,26,26,23653,23506,0,26,23653,23507,0,26,23655,23510,0,26,23656,23520,0
90,0x30018,0x30038,26,26,23653,23507,0,26,23655,23510,0,26,23656,23520,0,26,23657,23530,0
90,0x30028,0x30048,26,26,23655,23510,0,26,23656,23520,0,26,23657,23530,0,26,23658,23540,0
90,0x30038,0x30058,26,26,23656,23520,0,26,23657,23530,0,26,23658,23540,0,26,23659,23610,0
90,0x30048,0x30068,26,26,23657,23530,0,26,23658,23540,0,26,23659,23610,0,26,23660,23611,0
90,0x30058,0x30078,26,26,23658,23540,0,26,23659,23610,0,26,23660,23611,0,26,23661,23613,0
90,0x30068,0x30088,26,26,23659,23610,0,26,23660,23611,0,26,23661,23613,0,26,23662,23615,0
90,0x30078,0x30098,26,26,23660,23611,0,26,23661,23613,0,26,23662,23615,0,26,23665,23620,0
90,0x30088,0x300a8,26,26,23661,23613,0,26,23662,23615,0,26,23665,23620,0,26,23670,23621,0
90,0x30098,0x300b8,26,26,23662,23615,0,26,23665,23620,0,26,23670,23621,0,26,23671,23625,0
90,0x300a8,0x300c8,26,26,23665,23620,0,26,23670,23621,0,26,23671,23625,0,26,23675,23627,0
90,0x300b8,0x300d8,26,26,23670,23621,0,26,23671,23625,0,26,23675,23627,0,26,23676,23630,0
90,0x300c8,0x300e8,26,26,23671,23625,0,26,23675,23627,0,26,23676,23630,0,26,23680,23631,0
90,0x300d8,0x300f8,26,26,23675,23627,0,26,23676,23630,0,26,23680,23631,0,26,23681,23635,0
90,0x300e8,0x30108,26,26,23676,23630,0,26,23680,23631,0,26,23681,23635,0,26,23685,23637,0
90,0x300f8,0x30118,26,26,23680,23631,0,26,23681,23635,0,26,23685,23637,0,26,23686,23640,0
90,0x30108,0x30128,26,26,23681,23635,0,26,23685,23637,0,26,23686,23640,0,26,23690,23642,0
90,0x30118,0x30138,26,26,23685,23637,0,26,23686,23640,0,26,23690,23642,0,26,23691,23643,0
90,0x30128,0x30148,26,26,23686,23640,0,26,23690,23642,0,26,23691,23643,0,26,23691,23645,0
90,0x30138,0x30158,26,26,23690,23642,0,26,23691,23643,0,26,23691,23645,0,26,23695,23646,0
90,0x30148,0x30168,26,26,23691,23643,0,26,23691,23645,0,26,23695,23646,0,26,23695,23647,0
90,0x30158,0x30178,26,26,23691,23645,0,26,23695,23646,0,26,23695,23647,0,26,23690,23700,0
90,0x30168,0x30188,26,26,23695,23646,0,26,23695,23647,0,26,23690,23700,0,26,23770,23701,0
90,0x30178,0x30198,26,26,23695,23647,0,26,23690,23700,0,26,23770,23701,0,26,23770,23702,0
90,0x30188,0x301a8,26,26,23690,23700,0,26,23770,23701,0,26,23770,23702,0,26,23772,23703,0
90,0x30198,0x301b8,26,26,23770,23701,0,26,23770,23702,0,26,23772,23703,0,26,23772,23705,0
90,0x301a8,0x301c8,26,26,23770,23702,0,26,23772,23703,0,26,23772,23705,0,26,23775,23706,0
90,0x301b8,0x301d8,26,26,23772,23703,0,26,23772,23705,0,26,23775,23706,0,26,23776,23707,0
90,0x301c8,0x301e8,26,26,23772,23705,0,26,23775,23706,0,26,23776,23707,0,26,23777,23708,0
90,0x301d8,0x301f8,26,26,23775,23706,0,26,23776,23707,0,26,23777,23708,0,26,23778,23711,0
90,0x301e8,0x30208,26,26,23776,23707,0,26,23777,23708,0,26,23778,23711,0,26,23779,23720,0
90,0x301f8,0x30218,26,26,23777,23708,0,26,23778,23711,0,26,23779,23720,0,26,23780,23721,0
90,0x30208,0x30228,26,26,23778,23711,0,26,23779,23720,0,26,23780,23721,0,26,23781,23725,0
90,0x30218,0x30238,26,26,23779,23720,0,26,23780,23721,0,26,23781,23725,0,26,23782,23730,0
90,0x30228,0x30248,26,26,23780,23721,0,26,23781,23725,0,26,23782,23730,0,26,23783,23731,0
90,0x30238,0x30258,26,26,23781,23725,0,26,23782,23730,0,26,23783,23731,0,26,23784,23733,0
90,0x30248,0x30268,26,26,23782,23730,0,26,23783,23731,0,26,23784,23733,0,26,23783,23734,0
90,0x30258,0x30278,26,26,23783,23731,0,26,23784,23733,0,26,23783,23734,0,26,23798,23735,0
90,0x30268,0x30288,26,26,23784,23733,0,26,23783,23734,0,26,23798,23735,0,26,23785,23736,0
90,0x30278,0x30298,26,26,23783,23734,0,26,23798,23735,0,26,23785,23736,0,26,23786,23740,0
90,0x30288,0x302a8,26,26,23798,23735,0,26,23785,23736,0,26,23786,23740,0,26,23787,23741,0
90,0x30298,0x302b8,26,26,23785,23736,0,26,23786,23740,0,26,23787,23741,0,26,23788,23742,0
90,0x302a8,0x302c8,26,26,23786,23740,0,26,23787,23741,0,26,23788,23742,0,26,23789,23750,0
90,0x302b8,0x302d8,26,26,23787,23741,0,26,23788,23742,0,26,23789,23750,0,26,23790,23751,0
90,0x302c8,0x302e8,26,26,23788,23742,0,26,23789,23750,0,26,23790,23751,0,26,23791,23755,0
90,0x302d8,0x302f8,26,26,23789,23750,0,26,23790,23751,0,26,23791,23755,0,26,23792,23760,0
90,0x302e8,0x30308,26,26,23790,23751,0,26,23791,23755,0,26,23792,23760,0,26,23793,23761,0
90,0x302f8,0x30318,26,26,23791,23755,0,26,23792,23760,0,26,23793,23761,0,26,23794,23762,0
90,0x30308,0x30328,26,26,23792,23760,0,26,23793,23761,0,26,23794,23762,0,26,23795,23763,0
90,0x30318,0x30338,26,26,23793,23761,0,26,23794,23762,0,26,23795,23763,0,26,23796,23765,0
90,0x30328,0x30348,26,26,23794,23762,0,26,23795,23763,0,26,23796,23765,0,26,23797,23860,0
90,0x30338,0x30358,26,26,23795,23763,0,26,23796,23765,0,26,23797,23860,0,26,23855,23940,0
91,0x6e4,0x704,294,278,0,24241,24188,293,0,24188,24189,294,0,24189,24190,295,0,24190,24191
91,0xa388,0xa3a8,26,27,63,1065353216,3212836864,1092616192,1,24166,0,26,15,1065353216,1065353216,3212836864,1,24167,0
91,0xb4a0,0xb4c0,26,1,0,0,0,24810,0,27537,1092616192,26,0,0,0,24810,4,27499,1117782016
91,0x1c3fc,0x1c41c,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
91,0x1c43c,0x1c45c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
91,0x1c77c,0x1c79c,294,131076,131084,4294967295,4294967295,0,119,1065353216,93,294,4294967295,3212836864,3212836864,3212836864,314,3,4
91,0x1d9fc,0x1da1c,294,4294967295,4294967295,4294967295,4294967295,0,109,1093664768,293,294,4294967295,3212836864,3212836864,3212836864,314,3,0
91,0x1db38,0x1db58,294,2,65540,65548,4294967295,4294967295,0,106,1093664768,294,293,4294967295,3212836864,3212836864,3212836864,314,3
91,0x1db78,0x1db98,294,0,65540,13,4294967295,4294967295,0,113,1093664768,294,295,4294967295,3212836864,3212836864,3212836864,314,3
91,0x1dbb8,0x1dbd8,294,0,65540,65549,4294967295,4294967295,0,116,1093664768,294,296,4294967295,3212836864,3212836864,3212836864,314,3
91,0x1dbf8,0x1dc18,294,0,65540,65549,4294967295,4294967295,0,52205,1120534528,294,4294967295,4294901796,3212836864,3212836864,3212836864,314,3
91,0x1dc38,0x1dc58,294,0,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3
91,0x1dc3c,0x1dc5c,294,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3,2
91,0x1dcbc,0x1dcdc,294,65540,65551,4294967295,4294967295,0,110,1093664768,295,294,4294967295,3212836864,3212836864,3212836864,314,3,0
91,0x1ddfc,0x1de1c,294,65540,65550,4294967295,4294967295,0,111,1093664768,296,294,4294967295,3212836864,3212836864,3212836864,314,3,0
91,0x1e050,0x1e070,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
92,0xa40,0xa60,586,584,560,0,584,585,561,0,585,586,562,0,586,722,564,0,715
92,0xa4c,0xa6c,586,584,585,561,0,585,586,562,0,586,722,564,0,715,565,565,0
92,0xda0,0xdc0,643,640,640,0,640,641,641,0,641,643,642,0,643,645,644,0,645
92,0xdac,0xdcc,643,640,641,641,0,641,643,642,0,643,645,644,0,645,647,646,0
92,0x1f24,0x1f44,586,268435470,58720266,0,134479872,0,0,0,569,586,4294967295,3212836864,3212836864,0,0,4294967295,3212836864
92,0x2220,0x2240,586,0,14,59244554,0,134479872,0,0,0,586,586,4294967295,3212836864,3212836864,0,0,4294967295
92,0x2224,0x2244,586,14,59244554,0,134479872,0,0,0,586,586,4294967295,3212836864,3212836864,0,0,4294967295,3212836864
92,0x2254,0x2274,586,0,0,4294967295,3212836864,458760,1065353216,1058642330,4294967295,586,525312,0,0,14,59244554,0,134479872
92,0x3420,0x3440,643,0,14,0,5767168,134217728,0,0,0,643,645,4294967295,3212836864,1084227584,0,0,4294967295
92,0x3454,0x3474,643,0,0,4294967295,3212836864,458758,1065353216,1058642330,4294967295,643,16778256,0,0,536870926,8388608,12599296,134217728
92,0x8238,0x8258,26,0,0,65,0,0,0,25161,0,26,15,1065353216,1065353216,3212836864,1,25162,0
92,0x8298,0x82b8,26,27,15,1065353216,3212836864,1092616192,1,25166,0,26,15,1065353216,1065353216,3212836864,1,25167,0
92,0x9ad4,0x9af4,586,585,3212836864,3212836864,6,585,3212836864,3212836864,0,586,3212836864,3212836864,6,586,3212836864,3212836864,0
92,0x9ae4,0x9b04,586,585,3212836864,3212836864,0,586,3212836864,3212836864,6,586,3212836864,3212836864,0,588,3212836864,3212836864,6
92,0xa0d4,0xa0f4,643,641,3212836864,3212836864,6,641,3212836864,3212836864,0,643,3212836864,3212836864,6,643,3212836864,3212836864,0
92,0xa0e4,0xa104,643,641,3212836864,3212836864,0,643,3212836864,3212836864,6,643,3212836864,3212836864,0,645,3212836864,3212836864,6
92,0xc4b8,0xc4d8,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
92,0xcbf0,0xcc10,586,1065353216,0,0,0,4294967295,0,0,0,586,0,183,3212836864,3212836864,1065353216,1065353216,1065353216
92,0xd7f0,0xd810,643,1065353216,0,0,0,4294967295,0,0,0,643,0,33,3212836864,3212836864,1065353216,1065353216,1065353216
92,0x11620,0x11640,586,585,65540,1065353216,4286564766,4286564766,3212836864,0,0,586,65540,1065353216,4286564766,4286564766,3212836864,0,0
92,0x11c60,0x11c80,643,641,4,0,4286564766,4286564766,3212836864,0,0,643,10,0,4286564766,4286564766,0,0,0
92,0x11c80,0x11ca0,643,643,10,0,4286564766,4286564766,0,0,0,643,4,0,4286564766,4286564766,3212836864,0,0
92,0x16b1c,0x16b3c,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
92,0x16b5c,0x16b7c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
92,0x17bf0,0x17c10,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
92,0x1c410,0x1c430,586,585,0,0,3212836864,3212836864,0,0,0,586,0,0,3212836864,3212836864,0,0,0
92,0x1ca10,0x1ca30,643,641,0,0,3212836864,3212836864,0,0,0,643,0,0,3212836864,3212836864,0,0,0
92,0x1eb80,0x1eba0,586,585,0,0,3212836864,3212836864,0,0,0,586,0,0,3212836864,3212836864,0,0,0
92,0x1f180,0x1f1a0,643,641,0,0,3212836864,3212836864,0,0,0,643,0,0,3212836864,3212836864,0,0,0
92,0x210a0,0x210c0,643,617,655360,3212836864,1120403456,618,655360,3212836864,1120403456,643,458752,3212836864,1120403456,645,458752,3212836864,1120403456
93,0x9548,0x9568,26,0,0,85,0,0,0,26161,0,26,15,1065353216,1065353216,3212836864,1,26162,0
93,0x95a8,0x95c8,26,27,15,1065353216,3212836864,1092616192,1,26166,0,26,15,1065353216,1065353216,3212836864,1,26167,0
93,0x1baac,0x1bacc,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
93,0x1baec,0x1bb0c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
93,0x1ccc0,0x1cce0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
94,0x8ab8,0x8ad8,26,0,0,68,0,0,0,27160,0,26,15,1065353216,1102577664,3212836864,1,27161,0
94,0x8ad8,0x8af8,26,26,15,1065353216,1102577664,3212836864,1,27161,0,26,15,1065353216,1065353216,3212836864,1,27162,0
94,0x8b38,0x8b58,26,27,15,1065353216,3212836864,1092616192,1,27165,0,26,15,1065353216,1102577664,3212836864,1,27166,0
94,0x8b58,0x8b78,26,26,15,1065353216,1102577664,3212836864,1,27166,0,26,15,1065353216,1065353216,3212836864,1,27167,0
94,0x8dac,0x8dcc,26,25,27641,0,27641,0,1008981770,3212836864,3212836864,26,27643,0,27642,0,0,0,1084227584
94,0x8dcc,0x8dec,26,26,27643,0,27642,0,0,0,1084227584,26,27643,2,27645,27640,1050253722,1086324736,3212836864
94,0x8dec,0x8e0c,26,26,27643,2,27645,27640,1050253722,1086324736,3212836864,26,27644,0,27643,0,1065353216,0,1114636288
94,0x8e0c,0x8e2c,26,26,27644,0,27643,0,1065353216,0,1114636288,26,27644,1,27640,27640,1065353216,1115160576,1116471296
94,0x8e2c,0x8e4c,26,26,27644,1,27640,27640,1065353216,1115160576,1116471296,26,27644,2,27644,0,1065353216,1123418112,1124073472
94,0x8e4c,0x8e6c,26,26,27644,2,27644,0,1065353216,1123418112,1124073472,26,27644,3,27646,6,1065353216,1115160576,1116471296
94,0x1889c,0x188bc,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
94,0x188dc,0x188fc,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
94,0x19970,0x19990,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
95,0x734,0x754,294,278,0,28241,28190,293,0,28190,28191,294,0,28191,28192,295,0,28192,28193
95,0x1134,0x1154,911,903,0,28707,28708,907,0,28708,28701,911,0,28701,28710,940,0,28710,28720
95,0x9a58,0x9a78,26,16,63,1065353216,1084227584,1106771968,1,28166,0,26,15,1065353216,1065353216,3212836864,1,28167,0
95,0x1adfc,0x1ae1c,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
95,0x1ae3c,0x1ae5c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
95,0x1b17c,0x1b19c,294,131076,131084,4294967295,4294967295,0,119,1065353216,93,294,4294967295,3212836864,3212836864,3212836864,314,3,4
95,0x1c4bc,0x1c4dc,294,4294967295,4294967295,4294967295,4294967295,0,109,1093664768,293,294,4294967295,3212836864,3212836864,3212836864,314,3,0
95,0x1c5f8,0x1c618,294,2,65540,65548,4294967295,4294967295,0,106,1093664768,294,293,4294967295,3212836864,3212836864,3212836864,314,3
95,0x1c638,0x1c658,294,0,65540,13,4294967295,4294967295,0,113,1093664768,294,295,4294967295,3212836864,3212836864,3212836864,314,3
95,0x1c678,0x1c698,294,0,65540,65549,4294967295,4294967295,0,116,1093664768,294,296,4294967295,3212836864,3212836864,3212836864,314,3
95,0x1c6b8,0x1c6d8,294,0,65540,65549,4294967295,4294967295,0,52205,1120534528,294,4294967295,4294901796,3212836864,3212836864,3212836864,314,3
95,0x1c6f8,0x1c718,294,0,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3
95,0x1c6fc,0x1c71c,294,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3,2
95,0x1c77c,0x1c79c,294,65540,65551,4294967295,4294967295,0,110,1093664768,295,294,4294967295,3212836864,3212836864,3212836864,314,3,0
95,0x1c8bc,0x1c8dc,294,65540,65550,4294967295,4294967295,0,111,1093664768,296,294,4294967295,3212836864,3212836864,3212836864,314,3,0
95,0x1cad0,0x1caf0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
96,0x1c51c,0x1c53c,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
96,0x1c55c,0x1c57c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
96,0x1d5f0,0x1d610,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
97,0xbc48,0xbc68,26,0,0,92,0,0,0,30161,0,26,15,1065353216,1065353216,3212836864,1,30162,0
97,0xbca8,0xbcc8,26,27,15,1065353216,3212836864,1092616192,1,30165,0,26,15,1065353216,1065353216,3212836864,1,30166,0
97,0xbd08,0xbd28,26,27,15,1065353216,3212836864,1092616192,1,30171,0,26,15,1065353216,1065353216,3212836864,1,30172,0
97,0xbd68,0xbd88,26,27,15,1065353216,3212836864,1092616192,1,30175,0,26,15,1065353216,1065353216,3212836864,1,30176,0
97,0xc7a8,0xc7c8,26,30616,30616,1065353216,1103101952,1105723392,1,719166,0,26,15,1065353216,1065353216,3212836864,1,408,0
97,0x240bc,0x240dc,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
97,0x240fc,0x2411c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
97,0x25190,0x251b0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
98,0x8b28,0x8b48,26,0,0,87,0,0,0,31161,0,26,15,1065353216,1065353216,3212836864,1,31162,0
98,0x8ba8,0x8bc8,26,31601,31601,0,0,1106247680,1,31166,0,26,15,1065353216,1065353216,3212836864,1,31167,0
98,0x18dcc,0x18dec,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
98,0x18e0c,0x18e2c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
98,0x19ea0,0x19ec0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
99,0x9f48,0x9f68,26,0,0,96,0,0,0,32160,0,26,15,1065353216,1103626240,3212836864,1,32161,0
99,0x9f68,0x9f88,26,26,15,1065353216,1103626240,3212836864,1,32161,0,26,15,1065353216,1065353216,3212836864,1,32162,0
99,0x9fe8,0xa008,26,27,15,1065353216,3212836864,1092616192,1,32165,0,26,15,1065353216,1103626240,3212836864,1,32166,0
99,0xa008,0xa028,26,26,15,1065353216,1103626240,3212836864,1,32166,0,26,15,1065353216,3212836864,3212836864,2,32167,0
99,0xa068,0xa088,26,27,15,1065353216,3212836864,1092616192,1,32170,0,26,15,1065353216,1065353216,3212836864,1,32171,0
99,0x1c8cc,0x1c8ec,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
99,0x1c90c,0x1c92c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
99,0x1d9a0,0x1d9c0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
100,0x9f0,0xa10,586,584,560,0,584,585,561,0,585,586,562,0,586,722,564,0,715
100,0x9fc,0xa1c,586,584,585,561,0,585,586,562,0,586,722,564,0,715,565,565,0
100,0xd50,0xd70,643,640,640,0,640,641,641,0,641,643,642,0,643,645,644,0,645
100,0xd5c,0xd7c,643,640,641,641,0,641,643,642,0,643,645,644,0,645,647,646,0
100,0x1f94,0x1fb4,586,268435470,58720266,0,134479872,0,0,0,569,586,4294967295,3212836864,3212836864,0,0,4294967295,3212836864
100,0x2290,0x22b0,586,0,14,59244554,0,134479872,0,0,0,586,586,4294967295,3212836864,3212836864,0,0,4294967295
100,0x2294,0x22b4,586,14,59244554,0,134479872,0,0,0,586,586,4294967295,3212836864,3212836864,0,0,4294967295,3212836864
100,0x22c4,0x22e4,586,0,0,4294967295,3212836864,458760,1065353216,1058642330,4294967295,586,525312,0,0,14,59244554,0,134479872
100,0x3490,0x34b0,643,0,14,0,5767168,134217728,0,0,0,643,645,4294967295,3212836864,1084227584,0,0,4294967295
100,0x34c4,0x34e4,643,0,0,4294967295,3212836864,458758,1065353216,1058642330,4294967295,643,16778256,0,0,536870926,8388608,12599296,134217728
100,0x8968,0x8988,26,0,0,58,0,0,0,33161,0,26,15,1065353216,1065353216,3212836864,1,33162,0
100,0x89c8,0x89e8,26,27,15,1065353216,3212836864,1092616192,1,33166,0,26,15,1065353216,1065353216,3212836864,1,33167,0
100,0xa584,0xa5a4,586,585,3212836864,3212836864,6,585,3212836864,3212836864,0,586,3212836864,3212836864,6,586,3212836864,3212836864,0
100,0xa594,0xa5b4,586,585,3212836864,3212836864,0,586,3212836864,3212836864,6,586,3212836864,3212836864,0,588,3212836864,3212836864,6
100,0xab84,0xaba4,643,641,3212836864,3212836864,6,641,3212836864,3212836864,0,643,3212836864,3212836864,6,643,3212836864,3212836864,0
100,0xab94,0xabb4,643,641,3212836864,3212836864,0,643,3212836864,3212836864,6,643,3212836864,3212836864,0,645,3212836864,3212836864,6
100,0xd338,0xd358,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
100,0xda70,0xda90,586,1065353216,0,0,0,4294967295,0,0,0,586,0,183,3212836864,3212836864,1065353216,1065353216,1065353216
100,0xe670,0xe690,643,1065353216,0,0,0,4294967295,0,0,0,643,0,33,3212836864,3212836864,1065353216,1065353216,1065353216
100,0x127e0,0x12800,586,585,65540,1065353216,4286564766,4286564766,3212836864,0,0,586,65540,1065353216,4286564766,4286564766,3212836864,0,0
100,0x12e20,0x12e40,643,641,4,0,4286564766,4286564766,3212836864,0,0,643,10,0,4286564766,4286564766,0,0,0
100,0x12e40,0x12e60,643,643,10,0,4286564766,4286564766,0,0,0,643,4,0,4286564766,4286564766,3212836864,0,0
100,0x1837c,0x1839c,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
100,0x183bc,0x183dc,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
100,0x19450,0x19470,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
100,0x1e040,0x1e060,586,585,0,0,3212836864,3212836864,0,0,0,586,0,0,3212836864,3212836864,0,0,0
100,0x1e640,0x1e660,643,641,0,0,3212836864,3212836864,0,0,0,643,0,0,3212836864,3212836864,0,0,0
100,0x207b0,0x207d0,586,585,0,0,3212836864,3212836864,0,0,0,586,0,0,3212836864,3212836864,0,0,0
100,0x20db0,0x20dd0,643,641,0,0,3212836864,3212836864,0,0,0,643,0,0,3212836864,3212836864,0,0,0
100,0x23170,0x23190,643,617,655360,3212836864,1120403456,618,655360,3212836864,1120403456,643,458752,3212836864,1120403456,645,458752,3212836864,1120403456
101,0x6e4,0x704,294,278,0,34241,34190,293,0,34190,34191,294,0,34191,34192,295,0,34192,34193
101,0xae0,0xb00,586,584,560,0,584,585,561,0,585,586,562,0,586,722,564,0,715
101,0xaec,0xb0c,586,584,585,561,0,585,586,562,0,586,722,564,0,715,565,565,0
101,0xe40,0xe60,643,640,640,0,640,641,641,0,641,643,642,0,643,645,644,0,645
101,0xe4c,0xe6c,643,640,641,641,0,641,643,642,0,643,645,644,0,645,647,646,0
101,0x10f4,0x1114,911,903,0,34677,34720,907,0,34678,34701,911,0,34670,34725,940,0,34680,34730
101,0x2054,0x2074,586,268435470,58720266,0,134479872,0,0,0,569,586,4294967295,3212836864,3212836864,0,0,4294967295,3212836864
101,0x2350,0x2370,586,0,14,59244554,0,134479872,0,0,0,586,586,4294967295,3212836864,3212836864,0,0,4294967295
101,0x2354,0x2374,586,14,59244554,0,134479872,0,0,0,586,586,4294967295,3212836864,3212836864,0,0,4294967295,3212836864
101,0x2384,0x23a4,586,0,0,4294967295,3212836864,458760,1065353216,1058642330,4294967295,586,525312,0,0,14,59244554,0,134479872
101,0x3550,0x3570,643,0,14,0,5767168,134217728,0,0,0,643,645,4294967295,3212836864,1084227584,0,0,4294967295
101,0x3584,0x35a4,643,0,0,4294967295,3212836864,458758,1065353216,1058642330,4294967295,643,16778256,0,0,536870926,8388608,12599296,134217728
